efta_number,dataset,extension,category,file_size_bytes,file_size_mb,doj_pdf_link,has_audio,has_transcript,transcript_word_count,duration_seconds,video_resolution,brief_description
EFTA00280857,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280857.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280858,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280858.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280859,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280859.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280860,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280860.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280861,9,avi,video,28160,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280861.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280862,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280862.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280863,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280863.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280864,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280864.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280865,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280865.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280866,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280866.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280867,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280867.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280868,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280868.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280869,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280869.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280870,9,avi,video,27648,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280870.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280871,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280871.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280872,9,avi,video,36352,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280872.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280873,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280873.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280874,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280874.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280875,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280875.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280876,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280876.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280877,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280877.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280878,9,avi,video,25600,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280878.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280879,9,avi,video,51200,0.05,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280879.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280880,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280880.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280881,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280881.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280882,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280882.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280883,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280883.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280884,9,avi,video,36352,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280884.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280885,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280885.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280886,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280886.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280887,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280887.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280888,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280888.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280889,9,avi,video,27136,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280889.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280890,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280890.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280891,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280891.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280892,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280892.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280893,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280893.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280894,9,avi,video,27136,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280894.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280895,9,avi,video,26624,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280895.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280896,9,avi,video,30208,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280896.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280897,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280897.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280898,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280898.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280899,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280899.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280900,9,avi,video,26624,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280900.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280901,9,avi,video,28160,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280901.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280902,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280902.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280903,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280903.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280904,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280904.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280905,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280905.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280906,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280906.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280907,9,avi,video,27136,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280907.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280908,9,avi,video,27648,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280908.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280909,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280909.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280910,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280910.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280911,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280911.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280912,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280912.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280913,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280913.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280914,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280914.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280915,9,avi,video,37888,0.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280915.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280916,9,avi,video,25600,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280916.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280917,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280917.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280918,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280918.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280919,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280919.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280920,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280920.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280921,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280921.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280922,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280922.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280923,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280923.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280924,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280924.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280925,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280925.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280926,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280926.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280927,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280927.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280928,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280928.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280929,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280929.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280930,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280930.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280931,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280931.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280932,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280932.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280933,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280933.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280934,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280934.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280935,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280935.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280936,9,avi,video,51200,0.05,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280936.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280937,9,avi,video,27648,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280937.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280938,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280938.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280939,9,avi,video,38400,0.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280939.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280940,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280940.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280941,9,avi,video,29184,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280941.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280942,9,avi,video,28160,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280942.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280943,9,avi,video,29184,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280943.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280944,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280944.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280945,9,avi,video,27648,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280945.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280946,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280946.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280947,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280947.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280948,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280948.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280949,9,avi,video,27136,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280949.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280950,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280950.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280951,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280951.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280952,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280952.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280953,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280953.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280954,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280954.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280955,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280955.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280956,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280956.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280957,9,avi,video,28160,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280957.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280958,9,avi,video,22016,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280958.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280959,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280959.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280960,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280960.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280961,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280961.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280962,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280962.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280963,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280963.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280964,9,avi,video,26624,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280964.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280965,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280965.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280966,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280966.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280967,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280967.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280968,9,avi,video,27648,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280968.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280969,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280969.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280970,9,avi,video,28160,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280970.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280971,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280971.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280972,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280972.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280973,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280973.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280974,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280974.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280975,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280975.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
