EFTA00221045,9,m4a,audio,4905030,4.68,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221045.pdf,True,yes,592,300.5,,Audio recording (592 words transcribed); 5.0min
EFTA00221046,9,m4a,audio,2937098,2.8,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221046.pdf,True,yes,420,179.5,,Audio recording (420 words transcribed); 3.0min
EFTA00221047,9,m4a,audio,4914621,4.69,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221047.pdf,True,yes,666,300.5,,Audio recording (666 words transcribed); 5.0min
EFTA00221048,9,m4a,audio,4911944,4.68,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221048.pdf,True,yes,566,300.5,,Audio recording (566 words transcribed); 5.0min
EFTA00221049,9,m4a,audio,4885830,4.66,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221049.pdf,True,yes,519,300.5,,Audio recording (519 words transcribed); 5.0min
EFTA00221050,9,m4a,audio,4926218,4.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221050.pdf,True,yes,690,300.5,,Audio recording (690 words transcribed); 5.0min
EFTA00221051,9,m4a,audio,340687,0.32,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221051.pdf,True,yes,48,20.9,,Audio recording (48 words transcribed); 21s
EFTA00221052,9,m4a,audio,2105337,2.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221052.pdf,True,yes,241,128.6,,Audio recording (241 words transcribed); 2.1min
EFTA00221053,9,m4a,audio,4926807,4.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221053.pdf,True,yes,777,300.5,,Audio recording (777 words transcribed); 5.0min
EFTA00221054,9,m4a,audio,4919788,4.69,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221054.pdf,True,yes,547,300.5,,Audio recording (547 words transcribed); 5.0min
EFTA00221055,9,m4a,audio,4911890,4.68,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221055.pdf,True,yes,608,300.5,,Audio recording (608 words transcribed); 5.0min
EFTA00221056,9,m4a,audio,3245015,3.09,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221056.pdf,True,yes,297,198.2,,Audio recording (297 words transcribed); 3.3min
EFTA00221057,9,wav,audio,605996,0.58,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221057.pdf,True,yes,98,50.3,,Audio recording (98 words transcribed); 50s
EFTA00221058,9,m4a,audio,4932284,4.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221058.pdf,True,yes,633,300.5,,Audio recording (633 words transcribed); 5.0min
EFTA00221059,9,m4a,audio,1716140,1.64,https://www.justice.gov/epstein/files/DataSet%209/EFTA00221059.pdf,True,yes,164,104.9,,Audio recording (164 words transcribed); 1.7min
EFTA00239786,9,m4v,video,53919290,51.42,https://www.justice.gov/epstein/files/DataSet%209/EFTA00239786.pdf,True,yes,2121,802.8,720x480,Video with speech (2121 words transcribed); 720x480; 13.4min
